state,election,election_l1,wkr,wkr_name,party,resp_E,resp_Z,res_l1_E,res_l1_Z,no_cand_l1,source
BE,2023,2016,8,Friedrichshain-Kreuzberg 1,gruene,0.403194,0.369796,0.386557,0.320307,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,8,Friedrichshain-Kreuzberg 1,fdp,0.033518,0.037511,0.042185,0.045202,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,8,Friedrichshain-Kreuzberg 1,others,0.059322,0.089549,0.078928,0.10779,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,9,Friedrichshain-Kreuzberg 2,spd,0.130476,0.126954,0.174079,0.165618,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,9,Friedrichshain-Kreuzberg 2,afd,0.019545,0.019628,0.032702,0.041875,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,9,Friedrichshain-Kreuzberg 2,cdu,0.109557,0.102255,0.066032,0.061173,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,9,Friedrichshain-Kreuzberg 2,linke,0.270815,0.243945,0.211856,0.234962,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,9,Friedrichshain-Kreuzberg 2,gruene,0.379475,0.382651,0.385412,0.338494,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,9,Friedrichshain-Kreuzberg 2,fdp,0.02319,0.02446,0.028411,0.03193,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,9,Friedrichshain-Kreuzberg 2,others,0.066942,0.100107,0.101507,0.125947,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,10,Friedrichshain-Kreuzberg 3,spd,0.179131,0.15777,0.21157,0.201508,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,10,Friedrichshain-Kreuzberg 3,afd,0.027812,0.02877,0.056678,0.057392,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,10,Friedrichshain-Kreuzberg 3,cdu,0.148146,0.143541,0.080725,0.081735,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,10,Friedrichshain-Kreuzberg 3,linke,0.198171,0.215746,0.177659,0.215815,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,10,Friedrichshain-Kreuzberg 3,gruene,0.350548,0.328963,0.333564,0.289398,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,10,Friedrichshain-Kreuzberg 3,fdp,0.02215,0.023799,0.030232,0.035877,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,10,Friedrichshain-Kreuzberg 3,others,0.074042,0.101411,0.109571,0.118277,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,11,Friedrichshain-Kreuzberg 4,spd,0.180134,0.171042,0.2008,0.194148,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,11,Friedrichshain-Kreuzberg 4,afd,0.06881,0.068686,0.105233,0.10548,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,11,Friedrichshain-Kreuzberg 4,cdu,0.180641,0.181665,0.09371,0.090751,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,11,Friedrichshain-Kreuzberg 4,linke,0.247086,0.214547,0.265606,0.274585,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,11,Friedrichshain-Kreuzberg 4,gruene,0.222704,0.22399,0.227132,0.189288,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,11,Friedrichshain-Kreuzberg 4,fdp,0.034687,0.036086,0.036474,0.041508,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,11,Friedrichshain-Kreuzberg 4,others,0.065938,0.103985,0.071044,0.10424,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,12,Friedrichshain-Kreuzberg 5,spd,0.144398,0.135275,0.172664,0.168692,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,12,Friedrichshain-Kreuzberg 5,afd,0.041347,0.041522,0.059837,0.06041,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,12,Friedrichshain-Kreuzberg 5,cdu,0.110295,0.11148,0.076336,0.073532,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,12,Friedrichshain-Kreuzberg 5,linke,0.219056,0.218793,0.207179,0.248493,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,12,Friedrichshain-Kreuzberg 5,gruene,0.361286,0.339401,0.321017,0.278626,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,12,Friedrichshain-Kreuzberg 5,fdp,0.033733,0.033449,0.030884,0.037714,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,12,Friedrichshain-Kreuzberg 5,others,0.089885,0.12008,0.132083,0.132533,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,13,Friedrichshain-Kreuzberg 6,spd,0.132169,0.128306,0.172849,0.165049,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,13,Friedrichshain-Kreuzberg 6,afd,0.033947,0.03411,0.063853,0.062559,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,13,Friedrichshain-Kreuzberg 6,cdu,0.126345,0.121694,0.074714,0.078489,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,13,Friedrichshain-Kreuzberg 6,linke,0.196548,0.200829,0.219169,0.234571,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,13,Friedrichshain-Kreuzberg 6,gruene,0.394827,0.365082,0.321819,0.292225,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,13,Friedrichshain-Kreuzberg 6,fdp,0.037148,0.041824,0.03173,0.041777,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,13,Friedrichshain-Kreuzberg 6,others,0.079018,0.108155,0.115865,0.12533,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,14,Pankow 1,spd,0.142785,0.161864,0.211977,0.19629,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,14,Pankow 1,afd,0.157994,0.170019,0.223693,0.223486,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,14,Pankow 1,cdu,0.41617,0.335548,0.200347,0.163864,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,14,Pankow 1,linke,0.101008,0.110276,0.192016,0.188032,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,14,Pankow 1,gruene,0.091525,0.093875,0.071035,0.075057,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,14,Pankow 1,fdp,0.025332,0.034086,0.037709,0.043841,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,14,Pankow 1,others,0.065186,0.094333,0.063224,0.10943,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,15,Pankow 2,spd,0.19125,0.175553,0.233388,0.209937,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,15,Pankow 2,afd,0.129473,0.130543,0.189511,0.188613,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,15,Pankow 2,cdu,0.314091,0.295921,0.198556,0.177278,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,15,Pankow 2,linke,0.108688,0.11899,0.179075,0.177929,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,15,Pankow 2,gruene,0.153062,0.142406,0.112541,0.111483,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,15,Pankow 2,fdp,0.037876,0.044433,0.045965,0.050117,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,15,Pankow 2,others,0.06556,0.092153,0.040964,0.084643,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,16,Pankow 3,spd,0.151104,0.170613,0.247958,0.215518,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,16,Pankow 3,afd,0.094253,0.092027,0.133449,0.130276,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,16,Pankow 3,cdu,0.197087,0.202723,0.117246,0.123886,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,16,Pankow 3,linke,0.214732,0.166352,0.225456,0.231515,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,16,Pankow 3,gruene,0.247646,0.230134,0.176586,0.176179,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,16,Pankow 3,fdp,0.028734,0.034043,0.031755,0.034819,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,16,Pankow 3,others,0.066444,0.104107,0.06755,0.087807,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,17,Pankow 4,spd,0.19772,0.180131,0.223776,0.210184,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,17,Pankow 4,afd,0.13364,0.135687,0.200981,0.196767,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,17,Pankow 4,cdu,0.30176,0.28867,0.184519,0.154984,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,17,Pankow 4,linke,0.138683,0.142638,0.217286,0.208177,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,17,Pankow 4,gruene,0.126679,0.121237,0.092233,0.09149,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,17,Pankow 4,fdp,0.02823,0.032239,0.033717,0.03423,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,17,Pankow 4,others,0.073288,0.099398,0.047488,0.104168,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,18,Pankow 5,spd,0.181963,0.174219,0.241809,0.214334,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,18,Pankow 5,afd,0.106062,0.103853,0.154006,0.149821,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,18,Pankow 5,cdu,0.20803,0.206258,0.120711,0.11621,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,18,Pankow 5,linke,0.177419,0.175766,0.252537,0.240932,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,18,Pankow 5,gruene,0.221262,0.195628,0.146516,0.142664,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,18,Pankow 5,fdp,0.026865,0.030891,0.028027,0.02892,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,18,Pankow 5,others,0.078398,0.113385,0.056393,0.107119,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,19,Pankow 6,spd,0.139219,0.132008,0.174076,0.181632,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,19,Pankow 6,afd,0.03399,0.035122,0.054197,0.057778,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,19,Pankow 6,cdu,0.122596,0.121119,0.089746,0.087781,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,19,Pankow 6,linke,0.182847,0.19141,0.204428,0.213818,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,19,Pankow 6,gruene,0.416399,0.377815,0.364966,0.317364,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,19,Pankow 6,fdp,0.039624,0.043369,0.037077,0.050135,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,19,Pankow 6,others,0.065326,0.099157,0.075509,0.091493,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,20,Pankow 7,spd,0.155346,0.149293,0.249865,0.197556,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,20,Pankow 7,afd,0.071905,0.072866,0.121275,0.115953,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,20,Pankow 7,cdu,0.165123,0.160698,0.102715,0.099318,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,20,Pankow 7,linke,0.183746,0.1881,0.226199,0.230826,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,20,Pankow 7,gruene,0.309037,0.275003,0.194874,0.201482,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,20,Pankow 7,fdp,0.030728,0.035762,0.035302,0.039501,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,20,Pankow 7,others,0.084114,0.118278,0.06977,0.115364,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,21,Pankow 8,spd,0.147832,0.136164,0.255846,0.185229,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,21,Pankow 8,afd,0.03902,0.038566,0.0,0.063096,1,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,21,Pankow 8,cdu,0.146054,0.143858,0.114254,0.101652,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,21,Pankow 8,linke,0.181567,0.186615,0.199886,0.207928,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,21,Pankow 8,gruene,0.372073,0.343147,0.297519,0.293912,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,21,Pankow 8,fdp,0.048948,0.055777,0.060913,0.069089,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,21,Pankow 8,others,0.064507,0.095872,0.071582,0.079094,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,22,Pankow 9,spd,0.255901,0.175452,0.245787,0.203135,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,22,Pankow 9,afd,0.078232,0.079232,0.121733,0.12012,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,22,Pankow 9,cdu,0.168864,0.177156,0.11477,0.106163,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,22,Pankow 9,linke,0.153236,0.17978,0.235686,0.235989,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,22,Pankow 9,gruene,0.242808,0.245891,0.188231,0.193515,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,22,Pankow 9,fdp,0.031117,0.039777,0.036838,0.044449,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,22,Pankow 9,others,0.069841,0.102712,0.056955,0.096629,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,23,Charlottenburg-Wilmersdorf 1,spd,0.232869,0.208118,0.289709,0.241008,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,23,Charlottenburg-Wilmersdorf 1,afd,0.078043,0.079862,0.146483,0.144146,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,23,Charlottenburg-Wilmersdorf 1,cdu,0.282986,0.274198,0.193308,0.180504,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,23,Charlottenburg-Wilmersdorf 1,linke,0.080754,0.088483,0.088485,0.099552,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,23,Charlottenburg-Wilmersdorf 1,gruene,0.212192,0.201762,0.155634,0.160784,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,23,Charlottenburg-Wilmersdorf 1,fdp,0.048541,0.054311,0.075122,0.080616,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,23,Charlottenburg-Wilmersdorf 1,others,0.064616,0.093266,0.05126,0.093389,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,24,Charlottenburg-Wilmersdorf 2,spd,0.205549,0.206173,0.256528,0.222102,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,24,Charlottenburg-Wilmersdorf 2,afd,0.051184,0.053705,0.104138,0.108114,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,24,Charlottenburg-Wilmersdorf 2,cdu,0.386893,0.355058,0.286166,0.244466,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,24,Charlottenburg-Wilmersdorf 2,linke,0.046735,0.056238,0.063658,0.071654,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,24,Charlottenburg-Wilmersdorf 2,gruene,0.201339,0.184385,0.159031,0.154152,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,24,Charlottenburg-Wilmersdorf 2,fdp,0.060081,0.080319,0.111457,0.141005,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,24,Charlottenburg-Wilmersdorf 2,others,0.048218,0.064122,0.019021,0.058507,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,25,Charlottenburg-Wilmersdorf 3,spd,0.216012,0.206656,0.290348,0.236228,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,25,Charlottenburg-Wilmersdorf 3,afd,0.040319,0.041687,0.077932,0.081813,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,25,Charlottenburg-Wilmersdorf 3,cdu,0.261281,0.240803,0.187794,0.161209,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,25,Charlottenburg-Wilmersdorf 3,linke,0.093758,0.101431,0.095701,0.121215,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,25,Charlottenburg-Wilmersdorf 3,gruene,0.291605,0.272788,0.226943,0.230846,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,25,Charlottenburg-Wilmersdorf 3,fdp,0.049258,0.063154,0.078891,0.105254,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,25,Charlottenburg-Wilmersdorf 3,others,0.047768,0.07348,0.042392,0.063435,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,26,Charlottenburg-Wilmersdorf 4,spd,0.223559,0.2013,0.285929,0.23216,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,26,Charlottenburg-Wilmersdorf 4,afd,0.045935,0.047161,0.087185,0.088557,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,26,Charlottenburg-Wilmersdorf 4,cdu,0.286078,0.279005,0.20315,0.180098,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,26,Charlottenburg-Wilmersdorf 4,linke,0.067899,0.082299,0.091263,0.096201,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,26,Charlottenburg-Wilmersdorf 4,gruene,0.260297,0.242156,0.1994,0.205919,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,26,Charlottenburg-Wilmersdorf 4,fdp,0.07284,0.080295,0.114137,0.136658,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,26,Charlottenburg-Wilmersdorf 4,others,0.043391,0.067784,0.018937,0.060405,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,27,Charlottenburg-Wilmersdorf 5,spd,0.200547,0.18827,0.246657,0.202808,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,27,Charlottenburg-Wilmersdorf 5,afd,0.051238,0.054051,0.107199,0.109467,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,27,Charlottenburg-Wilmersdorf 5,cdu,0.423219,0.390432,0.285959,0.248387,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,27,Charlottenburg-Wilmersdorf 5,linke,0.042631,0.052233,0.066375,0.071239,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,27,Charlottenburg-Wilmersdorf 5,gruene,0.166523,0.159729,0.141552,0.147363,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,27,Charlottenburg-Wilmersdorf 5,fdp,0.078629,0.098555,0.13865,0.168232,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,27,Charlottenburg-Wilmersdorf 5,others,0.037213,0.056729,0.013608,0.052504,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,28,Charlottenburg-Wilmersdorf 6,spd,0.240923,0.216369,0.29955,0.233717,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,28,Charlottenburg-Wilmersdorf 6,afd,0.042485,0.043599,0.090624,0.090031,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,28,Charlottenburg-Wilmersdorf 6,cdu,0.292221,0.275982,0.230423,0.192398,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,28,Charlottenburg-Wilmersdorf 6,linke,0.07017,0.085477,0.086761,0.097016,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,28,Charlottenburg-Wilmersdorf 6,gruene,0.25649,0.242375,0.197837,0.211493,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,28,Charlottenburg-Wilmersdorf 6,fdp,0.053932,0.069892,0.094805,0.113933,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,28,Charlottenburg-Wilmersdorf 6,others,0.043778,0.066307,0.0,0.061411,1,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,29,Charlottenburg-Wilmersdorf 7,spd,0.238672,0.220993,0.274121,0.232401,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,29,Charlottenburg-Wilmersdorf 7,afd,0.052216,0.055125,0.102004,0.104517,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,29,Charlottenburg-Wilmersdorf 7,cdu,0.342342,0.318884,0.250807,0.212324,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,29,Charlottenburg-Wilmersdorf 7,linke,0.058715,0.073127,0.082045,0.092623,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,29,Charlottenburg-Wilmersdorf 7,gruene,0.210703,0.200931,0.181289,0.180944,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,29,Charlottenburg-Wilmersdorf 7,fdp,0.049706,0.063096,0.086079,0.109452,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,29,Charlottenburg-Wilmersdorf 7,others,0.047645,0.067843,0.023654,0.067738,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,30,Spandau 1,spd,0.244945,0.221794,0.309937,0.281914,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,30,Spandau 1,afd,0.126126,0.122225,0.179812,0.175768,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,30,Spandau 1,cdu,0.37311,0.371942,0.262523,0.237028,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,30,Spandau 1,linke,0.046837,0.048425,0.063523,0.067003,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,30,Spandau 1,gruene,0.091465,0.095718,0.074076,0.08267,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,30,Spandau 1,fdp,0.04106,0.041063,0.06322,0.063678,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,30,Spandau 1,others,0.076457,0.098833,0.04691,0.09194,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,31,Spandau 2,spd,0.260329,0.230302,0.372452,0.306254,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,31,Spandau 2,afd,0.133343,0.128471,0.175189,0.172859,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,31,Spandau 2,cdu,0.332156,0.338845,0.222539,0.215151,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,31,Spandau 2,linke,0.051134,0.055614,0.059173,0.074313,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,31,Spandau 2,gruene,0.10149,0.097802,0.064997,0.078814,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,31,Spandau 2,fdp,0.036514,0.037807,0.051776,0.055331,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,31,Spandau 2,others,0.085034,0.111158,0.053873,0.097277,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,32,Spandau 3,spd,0.239054,0.212436,0.35082,0.285385,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,32,Spandau 3,afd,0.1108,0.108376,0.165676,0.162719,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,32,Spandau 3,cdu,0.34425,0.343502,0.225973,0.21331,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,32,Spandau 3,linke,0.054641,0.059263,0.070799,0.076372,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,32,Spandau 3,gruene,0.124985,0.121442,0.083145,0.094276,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,32,Spandau 3,fdp,0.039813,0.045264,0.067008,0.070183,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,32,Spandau 3,others,0.086457,0.109718,0.036578,0.097754,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,33,Spandau 4,spd,0.230391,0.211737,0.301199,0.269838,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,33,Spandau 4,afd,0.11435,0.113278,0.170861,0.170871,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,33,Spandau 4,cdu,0.453305,0.438511,0.303853,0.270828,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,33,Spandau 4,linke,0.03204,0.034817,0.059908,0.062568,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,33,Spandau 4,gruene,0.072758,0.077589,0.06716,0.074119,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,33,Spandau 4,fdp,0.035915,0.041138,0.066259,0.069074,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,33,Spandau 4,others,0.061241,0.082929,0.03076,0.082701,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,34,Spandau 5,spd,0.219679,0.204199,0.276196,0.238483,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,34,Spandau 5,afd,0.081014,0.085451,0.150802,0.14902,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,34,Spandau 5,cdu,0.468848,0.438512,0.317936,0.279552,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,34,Spandau 5,linke,0.026783,0.032869,0.05008,0.055505,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,34,Spandau 5,gruene,0.10699,0.111861,0.095104,0.101573,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,34,Spandau 5,fdp,0.046443,0.059564,0.094759,0.113898,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,34,Spandau 5,others,0.050242,0.067544,0.015123,0.061969,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,35,Steglitz-Zehlendorf  1,spd,0.199072,0.205306,0.259897,0.233982,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,35,Steglitz-Zehlendorf  1,afd,0.052831,0.053192,0.092912,0.094814,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,35,Steglitz-Zehlendorf  1,cdu,0.301581,0.287005,0.230897,0.211381,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,35,Steglitz-Zehlendorf  1,linke,0.057605,0.07554,0.070715,0.088581,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,35,Steglitz-Zehlendorf  1,gruene,0.286133,0.234442,0.236127,0.205657,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,35,Steglitz-Zehlendorf  1,fdp,0.048507,0.065153,0.072926,0.094178,0,SB_B07-02-03_2023.xlsx tab 3.*
