Wahl zum Landtag von Mecklenburg-Vorpommern am 20. September 2026
Zwischenergebnis der Wahlbezirke am 20.09.2026 um 20:45:37 Uhr - Stimmenanzahl der Parteien
Die Partei "Handwerker Partei Deutschland" führt keine Kurzbezeichnung.
(c) Der Landeswahlleiter Mecklenburg-Vorpommern

Berechnungsdatum;Ausgabe;Kreis;Kreisname;Wahlkreis;Wahlkreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirk;Wahlbezirksname;Wahlberechtigte;Wähler;Wahlbeteiligung;Erst-/Zweitstimme;Ungültige Stimmen;Gültige Stimmen;SPD;AfD;CDU;Die Linke;GRÜNE;FDP;Tierschutzpartei;FREIE WÄHLER;Die PARTEI;PIRATEN;ÖDP;Bündnis C;BSW;Handwerker Partei Deutschland;KPD;PdF;Team Freiheit;Volt;WLD;LfK;Einzelbewerber
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;13;Mecklenburgische Seenplatte I - Vorpommern-Greifswald I;5558;Peenetal/Loitz;13075123;Sassen-Trantow;2;2/Sassen-Trantow;356;256;71,9;1;2;254;74;135;20;8;x;9;x;x;x;x;x;x;8;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;13;Mecklenburgische Seenplatte I - Vorpommern-Greifswald I;5558;Peenetal/Loitz;13075123;Sassen-Trantow;2;2/Sassen-Trantow;356;256;71,9;1;0,8;99,2;29,1;53,1;7,9;3,1;x;3,5;x;x;x;x;x;x;3,1;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;13;Mecklenburgische Seenplatte I - Vorpommern-Greifswald I;5558;Peenetal/Loitz;13075123;Sassen-Trantow;2;2/Sassen-Trantow;356;256;71,9;2;2;254;69;134;11;8;12;5;1;0;2;1;0;1;9;1;0;0;0;0;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;13;Mecklenburgische Seenplatte I - Vorpommern-Greifswald I;5558;Peenetal/Loitz;13075123;Sassen-Trantow;2;2/Sassen-Trantow;356;256;71,9;2;0,8;99,2;27,2;52,8;4,3;3,1;4,7;2,0;0,4;0,0;0,8;0,4;0,0;0,4;3,5;0,4;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;13;Mecklenburgische Seenplatte I - Vorpommern-Greifswald I;5558;Peenetal/Loitz;13075758;Briefwahl Peenetal/Loitz;901;901/Briefwahl Amt Peenetal/Loitz;0;759;x;1;9;750;249;276;98;54;x;24;x;x;x;x;x;x;49;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;13;Mecklenburgische Seenplatte I - Vorpommern-Greifswald I;5558;Peenetal/Loitz;13075758;Briefwahl Peenetal/Loitz;901;901/Briefwahl Amt Peenetal/Loitz;0;759;x;1;1,2;98,8;33,2;36,8;13,1;7,2;x;3,2;x;x;x;x;x;x;6,5;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;13;Mecklenburgische Seenplatte I - Vorpommern-Greifswald I;5558;Peenetal/Loitz;13075758;Briefwahl Peenetal/Loitz;901;901/Briefwahl Amt Peenetal/Loitz;0;759;x;2;4;755;271;260;76;51;27;16;6;0;1;1;0;0;42;4;0;0;0;0;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;13;Mecklenburgische Seenplatte I - Vorpommern-Greifswald I;5558;Peenetal/Loitz;13075758;Briefwahl Peenetal/Loitz;901;901/Briefwahl Amt Peenetal/Loitz;0;759;x;2;0,5;99,5;35,9;34,4;10,1;6,8;3,6;2,1;0,8;0,0;0,1;0,1;0,0;0,0;5,6;0,5;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;1;1/1Anklam;1279;625;48,9;1;9;616;182;373;15;23;4;19;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;1;1/1Anklam;1279;625;48,9;1;1,4;98,6;29,5;60,6;2,4;3,7;0,6;3,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;1;1/1Anklam;1279;625;48,9;2;3;622;177;362;15;16;3;7;7;2;0;0;0;2;29;0;1;0;1;0;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;1;1/1Anklam;1279;625;48,9;2;0,5;99,5;28,5;58,2;2,4;2,6;0,5;1,1;1,1;0,3;0,0;0,0;0,0;0,3;4,7;0,0;0,2;0,0;0,2;0,0;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;2;2/2Anklam;1185;534;45,1;1;6;528;155;321;17;19;2;14;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;2;2/2Anklam;1185;534;45,1;1;1,1;98,9;29,4;60,8;3,2;3,6;0,4;2,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;2;2/2Anklam;1185;534;45,1;2;3;531;151;313;12;12;5;5;3;2;0;3;0;1;22;2;0;0;0;0;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;2;2/2Anklam;1185;534;45,1;2;0,6;99,4;28,4;58,9;2,3;2,3;0,9;0,9;0,6;0,4;0,0;0,6;0,0;0,2;4,1;0,4;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;3;3/3Anklam;1202;648;53,9;1;7;641;194;380;21;24;2;20;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;3;3/3Anklam;1202;648;53,9;1;1,1;98,9;30,3;59,3;3,3;3,7;0,3;3,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;3;3/3Anklam;1202;648;53,9;2;7;641;171;378;21;14;4;6;11;1;1;1;0;0;26;3;1;0;1;1;1;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;3;3/3Anklam;1202;648;53,9;2;1,1;98,9;26,7;59,0;3,3;2,2;0,6;0,9;1,7;0,2;0,2;0,2;0,0;0,0;4,1;0,5;0,2;0,0;0,2;0,2;0,2;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;4;4/4Anklam;1259;609;48,4;1;9;600;141;386;23;28;6;16;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;4;4/4Anklam;1259;609;48,4;1;1,5;98,5;23,5;64,3;3,8;4,7;1,0;2,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;4;4/4Anklam;1259;609;48,4;2;7;602;135;370;21;14;9;8;8;5;1;2;0;1;21;6;0;0;1;0;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;4;4/4Anklam;1259;609;48,4;2;1,1;98,9;22,4;61,5;3,5;2,3;1,5;1,3;1,3;0,8;0,2;0,3;0,0;0,2;3,5;1,0;0,0;0,0;0,2;0,0;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;5;5/5Anklam;1026;508;49,5;1;4;504;167;293;7;24;5;8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;5;5/5Anklam;1026;508;49,5;1;0,8;99,2;33,1;58,1;1,4;4,8;1,0;1,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;5;5/5Anklam;1026;508;49,5;2;7;501;145;282;7;21;11;1;6;0;0;1;0;0;22;2;1;1;1;0;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;5;5/5Anklam;1026;508;49,5;2;1,4;98,6;28,9;56,3;1,4;4,2;2,2;0,2;1,2;0,0;0,0;0,2;0,0;0,0;4,4;0,4;0,2;0,2;0,2;0,0;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;6;6/6Anklam;855;422;49,4;1;8;414;141;233;6;22;4;8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;6;6/6Anklam;855;422;49,4;1;1,9;98,1;34,1;56,3;1,4;5,3;1,0;1,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;6;6/6Anklam;855;422;49,4;2;4;418;143;229;8;15;4;3;4;1;0;2;0;0;9;0;0;0;0;0;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;6;6/6Anklam;855;422;49,4;2;0,9;99,1;34,2;54,8;1,9;3,6;1,0;0,7;1,0;0,2;0,0;0,5;0,0;0,0;2,2;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;7;7/7Anklam;1021;533;52,2;1;9;524;163;287;22;29;7;16;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;7;7/7Anklam;1021;533;52,2;1;1,7;98,3;31,1;54,8;4,2;5,5;1,3;3,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;7;7/7Anklam;1021;533;52,2;2;6;527;140;279;25;19;18;7;8;2;1;1;1;1;21;3;0;1;0;0;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;7;7/7Anklam;1021;533;52,2;2;1,1;98,9;26,6;52,9;4,7;3,6;3,4;1,3;1,5;0,4;0,2;0,2;0,2;0,2;4,0;0,6;0,0;0,2;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;8;8/8Anklam;1296;596;46,0;1;12;584;191;315;20;28;10;20;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;8;8/8Anklam;1296;596;46,0;1;2,0;98,0;32,7;53,9;3,4;4,8;1,7;3,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;8;8/8Anklam;1296;596;46,0;2;8;588;183;314;20;21;11;6;11;0;1;2;0;0;16;2;0;0;0;0;1;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;8;8/8Anklam;1296;596;46,0;2;1,3;98,7;31,1;53,4;3,4;3,6;1,9;1,0;1,9;0,0;0,2;0,3;0,0;0,0;2,7;0,3;0,0;0,0;0,0;0,0;0,2;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;9;9/9Anklam;981;458;46,7;1;12;446;140;259;14;15;1;17;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;9;9/9Anklam;981;458;46,7;1;2,6;97,4;31,4;58,1;3,1;3,4;0,2;3,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;9;9/9Anklam;981;458;46,7;2;8;450;124;257;14;17;5;7;4;1;3;2;0;0;14;0;0;0;1;1;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;9;9/9Anklam;981;458;46,7;2;1,7;98,3;27,6;57,1;3,1;3,8;1,1;1,6;0,9;0,2;0,7;0,4;0,0;0,0;3,1;0,0;0,0;0,0;0,2;0,2;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;901;901/Briefwahl Anklam;0;725;x;1;7;718;363;204;43;60;10;38;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;901;901/Briefwahl Anklam;0;725;x;1;1,0;99,0;50,6;28,4;6,0;8,4;1,4;5,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;901;901/Briefwahl Anklam;0;725;x;2;3;722;341;206;58;41;22;9;8;2;2;1;0;0;23;3;0;0;1;2;3;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;901;901/Briefwahl Anklam;0;725;x;2;0,4;99,6;47,2;28,5;8,0;5,7;3,0;1,2;1,1;0,3;0,3;0,1;0,0;0,0;3,2;0,4;0,0;0,0;0,1;0,3;0,4;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;902;902/Briefwahl Anklam;0;702;x;1;2;700;337;189;70;40;8;56;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;902;902/Briefwahl Anklam;0;702;x;1;0,3;99,7;48,1;27,0;10,0;5,7;1,1;8,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;902;902/Briefwahl Anklam;0;702;x;2;1;701;309;197;77;22;16;24;8;2;2;4;0;1;31;5;1;1;0;1;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;902;902/Briefwahl Anklam;0;702;x;2;0,1;99,9;44,1;28,1;11,0;3,1;2,3;3,4;1,1;0,3;0,3;0,6;0,0;0,1;4,4;0,7;0,1;0,1;0,0;0,1;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;903;903/Briefwahl Anklam;0;638;x;1;14;624;286;179;47;63;8;41;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;903;903/Briefwahl Anklam;0;638;x;1;2,2;97,8;45,8;28,7;7,5;10,1;1,3;6,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;903;903/Briefwahl Anklam;0;638;x;2;7;631;290;185;52;38;11;11;4;3;0;2;0;1;23;7;0;1;3;0;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;511;Anklam, Hansestadt;13075005;Anklam, Hansestadt;903;903/Briefwahl Anklam;0;638;x;2;1,1;98,9;46,0;29,3;8,2;6,0;1,7;1,7;0,6;0,5;0,0;0,3;0,0;0,2;3,6;1,1;0,0;0,2;0,5;0,0;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075007;Bargischow;1;Bargischow;259;176;68,0;1;4;172;35;118;9;6;0;4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075007;Bargischow;1;Bargischow;259;176;68,0;1;2,3;97,7;20,3;68,6;5,2;3,5;0,0;2,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075007;Bargischow;1;Bargischow;259;176;68,0;2;3;173;32;118;7;4;2;3;4;0;0;0;0;0;3;0;0;0;0;0;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075007;Bargischow;1;Bargischow;259;176;68,0;2;1,7;98,3;18,5;68,2;4,0;2,3;1,2;1,7;2,3;0,0;0,0;0,0;0,0;0,0;1,7;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075013;Blesewitz;1;Blesewitz;189;122;64,6;1;4;118;22;83;4;0;2;7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075013;Blesewitz;1;Blesewitz;189;122;64,6;1;3,3;96,7;18,6;70,3;3,4;0,0;1,7;5,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075013;Blesewitz;1;Blesewitz;189;122;64,6;2;3;119;20;85;3;0;2;3;4;0;0;0;0;0;2;0;0;0;0;0;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075013;Blesewitz;1;Blesewitz;189;122;64,6;2;2,5;97,5;16,8;71,4;2,5;0,0;1,7;2,5;3,4;0,0;0,0;0,0;0,0;0,0;1,7;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075015;Boldekow;1;Boldekow;552;339;61,4;1;9;330;98;178;11;20;2;21;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075015;Boldekow;1;Boldekow;552;339;61,4;1;2,7;97,3;29,7;53,9;3,3;6,1;0,6;6,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075015;Boldekow;1;Boldekow;552;339;61,4;2;6;333;96;173;10;17;8;12;0;1;1;2;0;0;11;1;0;0;0;0;1;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075015;Boldekow;1;Boldekow;552;339;61,4;2;1,8;98,2;28,8;52,0;3,0;5,1;2,4;3,6;0,0;0,3;0,3;0,6;0,0;0,0;3,3;0,3;0,0;0,0;0,0;0,0;0,3;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075020;Bugewitz;1;Bugewitz;196;146;74,5;1;6;140;41;79;5;7;3;5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075020;Bugewitz;1;Bugewitz;196;146;74,5;1;4,1;95,9;29,3;56,4;3,6;5,0;2,1;3,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075020;Bugewitz;1;Bugewitz;196;146;74,5;2;2;144;36;79;3;4;13;2;2;1;0;0;0;0;3;0;0;0;1;0;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075020;Bugewitz;1;Bugewitz;196;146;74,5;2;1,4;98,6;25,0;54,9;2,1;2,8;9,0;1,4;1,4;0,7;0,0;0,0;0,0;0,0;2,1;0,0;0,0;0,0;0,7;0,0;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075022;Butzow;1;Butzow;366;252;68,9;1;2;250;73;129;14;7;1;26;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075022;Butzow;1;Butzow;366;252;68,9;1;0,8;99,2;29,2;51,6;5,6;2,8;0,4;10,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075022;Butzow;1;Butzow;366;252;68,9;2;1;251;72;129;18;6;4;5;3;0;1;1;2;0;9;0;0;0;1;0;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075022;Butzow;1;Butzow;366;252;68,9;2;0,4;99,6;28,7;51,4;7,2;2,4;1,6;2,0;1,2;0,0;0,4;0,4;0,8;0,0;3,6;0,0;0,0;0,0;0,4;0,0;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075029;Ducherow;1;1/Ducherow;1746;942;54,0;1;25;917;292;517;39;47;6;16;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075029;Ducherow;1;1/Ducherow;1746;942;54,0;1;2,7;97,3;31,8;56,4;4,3;5,1;0,7;1,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075029;Ducherow;1;1/Ducherow;1746;942;54,0;2;16;926;255;516;44;44;10;6;13;4;3;3;1;1;21;4;0;0;1;0;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075029;Ducherow;1;1/Ducherow;1746;942;54,0;2;1,7;98,3;27,5;55,7;4,8;4,8;1,1;0,6;1,4;0,4;0,3;0,3;0,1;0,1;2,3;0,4;0,0;0,0;0,1;0,0;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075029;Ducherow;2;2/Ducherow;211;135;64,0;1;1;134;26;86;5;12;2;3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075029;Ducherow;2;2/Ducherow;211;135;64,0;1;0,7;99,3;19,4;64,2;3,7;9,0;1,5;2,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075029;Ducherow;2;2/Ducherow;211;135;64,0;2;0;135;33;80;4;6;3;0;3;0;1;0;0;0;4;1;0;0;0;0;0;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075029;Ducherow;2;2/Ducherow;211;135;64,0;2;0,0;100,0;24,4;59,3;3,0;4,4;2,2;0,0;2,2;0,0;0,7;0,0;0,0;0,0;3,0;0,7;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075053;Iven;1;Iven;145;80;55,2;1;2;78;23;36;10;2;0;7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075053;Iven;1;Iven;145;80;55,2;1;2,5;97,5;29,5;46,2;12,8;2,6;0,0;9,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;75;Vorpommern-Greifswald;29;Vorpommern-Greifswald II;5553;Anklam-Land;13075053;Iven;1;Iven;145;80;55,2;2;3;77;20;37;8;1;0;3;1;0;0;1;0;0;4;2;0;0;0;0;0;x;x
