party,list_type,bezirk,list_pos,name,person_id,wkr_direct,source,is_placeholder
afd,landes,,27,Ronny Kumpf,st:afd:person:ronny kumpf,13,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,28,Thomas Schmirander,st:afd:person:thomas schmirander,9,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,29,Phillipp-Anders Rau,st:afd:person:phillipp-anders rau,23,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,30,Andreas Gehlmann,st:afd:person:andreas gehlmann,31,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,31,Juliane Waehler,st:afd:person:juliane waehler,40,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,32,Fabian Lüdecke,st:afd:person:fabian luedecke,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,33,Frank-Ronald Bischoff,st:afd:person:frank-ronald bischoff,16,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,34,Sebastian Killinger,st:afd:person:sebastian killinger,3,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,35,Nils Reichenbach,st:afd:person:nils reichenbach,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,36,Bernd Horst Schwebel,st:afd:person:bernd horst schwebel,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,37,Marcel Pries,st:afd:person:marcel pries,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
